,log2FoldChange,pvalue,padj,significant,mean_log2_expression
CCDC177,3.5307495956403256,4.0566474138269573e-29,8.213088354034058e-25,True,2.7831854319100713
DEFB130,3.94189261698843,2.1784673299644483e-22,2.205262478123011e-18,True,2.762653798290842
KLK9,3.420770337913524,4.732818703420635e-22,2.3955161867363543e-18,True,2.9291512214897537
UGT2A1,2.2299255273674623,4.567050156251898e-22,2.3955161867363543e-18,True,3.056062442309772
TMEM239,1.9402282817915506,4.1974834623796395e-20,1.6996450035867635e-16,True,2.6543341991238942
LCN6,3.5313957621118743,1.463142362013577e-19,4.93713004355448e-16,True,4.148372142349887
MDGA2,2.7523727047652495,4.464655108387022e-19,1.2913058189200522e-15,True,3.4909648049982516
MFRP,2.229932085559955,2.8833807223820577e-18,7.297115763168392e-15,True,1.8069752972110575
ZNF788,1.4672904047090451,1.4590597090250427e-17,3.282235874324557e-14,True,9.043716013636676
MYBL2,-2.8500065417146447,7.350298930619143e-17,1.4881415214931517e-13,True,2.865390480401561
SOX7,2.9415016671399323,1.5822225105777824e-16,2.9121524499234347e-13,True,5.654499806932541
TMEM236,1.3944965832082383,2.5703031433649575e-16,4.336529786713911e-13,True,6.146573045009441
E2F1,-2.128107746771087,5.48606977799505e-16,8.543920671175982e-13,True,2.752565607546607
ABCA8,2.1919509288059826,1.869275041626774e-15,2.703238749483976e-12,True,3.7643048988820245
SOGA3,1.876965896547131,4.910591147994703e-15,6.474116038350845e-12,True,4.549754903801886
OC90,2.882672651238649,5.413661717007196e-15,6.474116038350845e-12,True,3.9825022894059052
MMP11,-3.558342928888499,5.436134182157679e-15,6.474116038350845e-12,True,5.046575573196696
HIST2H3A,-3.146257385415568,1.1479153762024788e-14,1.1620347353297692e-11,True,4.203049525149643
HIST2H3C,-3.146257385415568,1.1479153762024788e-14,1.1620347353297692e-11,True,4.203049525149643
RNASE11,3.419163541768014,1.0433740529726784e-14,1.1620347353297692e-11,True,1.8606269240515458
LIMS3,3.538422159631894,2.773603106464409e-14,2.6740175473084962e-11,True,5.310001547241977
ANKRD29,1.6966218582484736,3.105799716417827e-14,2.8581827753906968e-11,True,2.6773449478630607
NTRK2,2.4188790097325126,4.306368818374571e-14,3.7907279607309376e-11,True,3.142840652054674
KRT222,2.293932089871203,4.6653588561266027e-14,3.935618975047467e-11,True,3.035880520452369
RAI2,1.724260418546486,5.209539687109732e-14,4.05662848097014e-11,True,2.6179873409498313
ARHGAP6,1.524072761812877,5.126155564677677e-14,4.05662848097014e-11,True,1.959995841307253
ABCA9,1.586269661571396,9.402160120580698e-14,7.050227177825067e-11,True,3.104483091947186
TK1,-2.461874321252364,1.0345995913869173e-13,7.480894045435545e-11,True,3.8838426538725828
ZNF709,1.7738447733050515,1.1419170575748639e-13,7.972156119882997e-11,True,5.322773096040043
H2AFX,-1.7896633577846663,1.4416462907987915e-13,9.729190267837445e-11,True,4.592687108946169
FGF10,2.276331474022003,2.136030709690284e-13,1.3923019041328002e-10,True,2.26454022075514
PITX1,-2.4332854374051784,2.2006154762545495e-13,1.3923019041328002e-10,True,2.912330313079579
GOLGA7B,2.922624378707392,3.242474317880477e-13,1.9893071224184285e-10,True,4.986717535775537
CLSTN2,1.616579568517294,3.3910629897474436e-13,2.0192782732478454e-10,True,2.311279769371697
FAT4,1.604070816741474,4.3787349198032344e-13,2.5329104910381793e-10,True,2.3230396701706595
MUC3A,2.9108358984823846,6.192365739846089e-13,3.4525830888328024e-10,True,5.359298910146531
CLN3,1.3295738727858097,6.30966977609472e-13,3.4525830888328024e-10,True,10.763699448521077
ABCA10,1.9417695274890976,7.617454343210853e-13,4.058499490332814e-10,True,2.9781420196470703
NOVA1,2.3990612583906783,1.0160754410845541e-12,5.274734200050739e-10,True,2.543511984094239
CDRT1,2.800781901703029,1.052400237871697e-12,5.326723803987594e-10,True,4.851581572673761
SPTBN4,1.4726154644288665,1.1103856148019358e-12,5.483138331043901e-10,True,1.754689597068171
NUSAP1,-2.1648525074600196,1.2363560474714074e-12,5.95982488978717e-10,True,3.468112851082007
CACNA1G,1.9981288073437362,1.4810178188030874e-12,6.973182967322629e-10,True,1.6715577231141172
FAM47E-STBD1,2.4562037375692545,1.7892604820624754e-12,8.233038118144745e-10,True,5.19287883408949
ANK2,2.411378861527332,1.9025683392372165e-12,8.559866354710374e-10,True,4.2659765951021384
CBX2,-2.042564452847139,2.4368454349611233e-12,1.0725298407874544e-09,True,2.815627987232093
LTB4R2,2.3253760415500153,2.918608574866248e-12,1.2310447751404596e-09,True,7.284398915129706
SIGLEC5,2.3228915329202335,2.8998747033362566e-12,1.2310447751404596e-09,True,3.994988709679562
DNMBP,1.3328256290418126,5.003741685877133e-12,2.0674643708626212e-09,True,2.8626035688318083
TROAP,-2.0483917638918565,5.775653337771297e-12,2.3386775495303534e-09,True,3.029340086000791
MAST4,1.180087751951974,6.388775750790753e-12,2.5362187029511684e-09,True,4.8264061413560375
MRPS17,1.5412162125637705,6.965505812779993e-12,2.6608232204819574e-09,True,8.166057360714253
IDH2,-1.5028056887271566,6.866970734541282e-12,2.6608232204819574e-09,True,5.968962615915717
CXorf36,1.1243455175272743,7.71152133230808e-12,2.8912492758131364e-09,True,3.4528251998923474
HIST1H1B,-2.972574438838758,7.9591677186286e-12,2.9298419932973573e-09,True,4.602800375226031
NDUFA7,1.2197984075773771,8.548012785591425e-12,3.0904119081622143e-09,True,10.22354801281511
TMEM132A,-2.2540330819789913,9.426172470939202e-12,3.3481103130988612e-09,True,5.687282693089373
GFRA1,2.1801494738334437,1.1343678268137858e-11,3.9597260382192945e-09,True,2.707649848690694
PYCR1,-2.730964259290241,1.350298270903334e-11,4.633582846221848e-09,True,4.437186127229008
ARHGAP20,1.230493980576946,1.4242805916957623e-11,4.8059974765787335e-09,True,1.2303483715610677
KL,1.2678957922640992,1.480139879791809e-11,4.912608525617207e-09,True,1.1461149224954643
SCN4B,1.5422639001378973,1.6241849177946633e-11,5.296583487580891e-09,True,2.3221387483121814
SBK1,-1.7047063936549707,1.648151534711035e-11,5.296583487580891e-09,True,2.560455766634919
LMNB1,-1.730640608972787,1.717048940592544e-11,5.431777008005726e-09,True,4.071331392683915
ANKRD18A,2.08138068891183,1.7668434045338664e-11,5.50330947202964e-09,True,6.566855091584013
IQGAP3,-2.8182621494058964,2.3922222797589835e-11,7.33832307212127e-09,True,3.1553206599716117
LGI4,1.6259888030295073,2.4679964091421996e-11,7.457769447685519e-09,True,2.8691185860146944
TM4SF19,1.0382270923683716,2.6482205794862193e-11,7.884687331217352e-09,True,7.100586222106395
MRPL30,1.0298875179647213,3.120413661793225e-11,9.15592681111096e-09,True,5.184370203964155
ZNF223,2.9083195436945517,3.328227505123576e-11,9.626184866961704e-09,True,5.322470759050241
RPP14,1.305768707737439,3.5270706689407625e-11,1.0057615882165448e-08,True,7.820584993156349
JAM2,1.187240608565018,3.697086260321154e-11,1.0396001170341957e-08,True,3.001702970124405
PLK1,-1.9724448403927504,3.870673383930729e-11,1.0735021004255004e-08,True,3.360120530078353
HIST1H3B,-3.457107181448201,4.8375491006914493e-11,1.3235272850351227e-08,True,5.538438333659853
SYNPO2,2.577265586742166,4.912402347744234e-11,1.3260866390990636e-08,True,4.188164907973891
NLGN1,1.6744836721230583,5.986516096822555e-11,1.5805397963583873e-08,True,1.3224923800504482
GPC3,1.690228388296711,6.011141179472281e-11,1.5805397963583873e-08,True,2.296170530902474
FREM1,1.8610078009294644,6.275133930887539e-11,1.6287995072403733e-08,True,2.2747758614140356
CXCL10,-2.7365092042509653,6.837277328990535e-11,1.700864753125615e-08,True,2.409554303649047
COL11A1,-3.235901162079976,6.888813086846807e-11,1.700864753125615e-08,True,2.839591476170752
PAQR4,-2.421645217809181,6.765111894652506e-11,1.700864753125615e-08,True,3.5841067203384522
IGSF10,1.6532200996854727,6.736718336519641e-11,1.700864753125615e-08,True,1.9632149392954854
SEMA6A,1.5864637211958534,7.251115095006014e-11,1.7476913834939494e-08,True,4.032653531531207
HIST1H2AB,-2.58357717771317,7.177800128853542e-11,1.7476913834939494e-08,True,3.405385895796806
TSPAN7,1.817595193607631,7.703037237354736e-11,1.8347728459703997e-08,True,2.623431281190299
PCDH19,1.0590482537379655,8.670309426938258e-11,2.0411521471836276e-08,True,1.2143718253945979
GSTM2,1.6556987794223499,8.860241990238298e-11,2.0618903371766046e-08,True,5.45003495839506
FN1,-2.4371614002347464,1.0255827033854742e-10,2.3595394787207173e-08,True,7.903583995230665
ZNF763,2.145865694914619,1.1299474748469092e-10,2.5704400646910698e-08,True,5.594119517322349
LPHN3,2.081799601393561,1.1471398801204675e-10,2.580554890324332e-08,True,1.7748457747542308
CCNB1,-2.029574445578706,1.2672501292675855e-10,2.8194226502364326e-08,True,2.8484060327607135
TSHZ2,1.5455206385155558,1.297936434008435e-10,2.825593660530621e-08,True,3.4645106479041536
ADH1B,2.6598234139825707,1.2880072095857465e-10,2.825593660530621e-08,True,4.0204674447181805
SH3BGRL2,1.267756006896485,1.3300383410363338e-10,2.8646761970874056e-08,True,1.6217310116773889
HIST1H3J,-2.94618827942957,1.4020947916893617e-10,2.9853375460029615e-08,True,3.8039708077678136
SVEP1,1.6218405778835323,1.4155507478824673e-10,2.9853375460029615e-08,True,3.376179686020237
GFPT1,-1.0003100690341156,1.4525529326296383e-10,3.008452748319515e-08,True,3.705334055809148
ITGB3,2.7520232440421966,1.4623356149975645e-10,3.008452748319515e-08,True,5.646126537565197
ADCYAP1R1,1.5243211919229327,1.471089707021792e-10,3.008452748319515e-08,True,1.8040665044535122
SHE,1.0532521306161926,1.5092056933185627e-10,3.055537846692762e-08,True,2.5297808296783546
MAB21L1,1.5572262952179674,2.3144869960615686e-10,4.639515220025992e-08,True,1.4533933163866959
ALDH1A2,1.6149144099306245,2.392367459962702e-10,4.748614862196556e-08,True,2.435323529403727
TMEM132C,1.7100028558711244,2.4563485063111374e-10,4.828274937745174e-08,True,1.363020544295719
COL10A1,-2.276684329666281,2.6714969510651717e-10,5.192917227575827e-08,True,3.521408433179874
IDS,1.854088907806645,2.69315572901048e-10,5.192917227575827e-08,True,9.912245229508367
PREX2,1.3415718351255597,3.0332634418649075e-10,5.793533173961973e-08,True,2.3529768107006124
ABI3BP,2.0933764669345334,3.0959631178575416e-10,5.85802516674241e-08,True,4.861330385246871
ARHGAP23,1.5064506471072452,3.2328953410163375e-10,5.9480388202955485e-08,True,4.869913536054975
RBMS3,1.843801753483084,3.2904294570438676e-10,5.9480388202955485e-08,True,3.6894286199232527
GALNT16,1.7568558299875177,3.2031983271832953e-10,5.9480388202955485e-08,True,3.8179284670138824
LYVE1,1.7855916094833393,3.270237386757612e-10,5.9480388202955485e-08,True,2.3024955280071824
TLR9,2.2935333491743286,3.329043050115242e-10,5.964584565719751e-08,True,4.59302382932485
HIST1H2AI,-3.630757208034748,3.4097172669054143e-10,6.055538226821669e-08,True,5.237775888626163
MEOX2,1.395064008737513,3.4822393427282854e-10,6.130558063728423e-08,True,1.6327335411767685
MELK,-1.7406382365490032,3.6158509444425447e-10,6.310906743205497e-08,True,2.5944219110312394
C1orf21,1.4642067921953081,3.8371980050253666e-10,6.63999237690116e-08,True,2.5864643896603066
CENPA,-1.8236673583336913,3.918600585009303e-10,6.723388766449013e-08,True,1.9597104542726838
GPR133,1.2666200471701647,3.952004641597492e-10,6.723721510401917e-08,True,3.308449444032183
HIST1H2BN,-1.9807741284431648,4.028031160743114e-10,6.795959906700423e-08,True,5.191907673900792
CYP4F12,2.354120277395611,4.101595052211155e-10,6.806630608775986e-08,True,2.287148868749448
CPED1,1.6984153978567154,4.069283096761415e-10,6.806630608775986e-08,True,3.0970736858915755
MMP9,-2.674683736185091,4.261672000733238e-10,7.014781408686597e-08,True,3.458471916435252
TPX2,-2.081321310088512,4.374838493469022e-10,7.142982269255952e-08,True,2.285767966909311
FLAD1,-1.039829108021289,4.813992596874776e-10,7.797127529306138e-08,True,4.788936457179555
GDF10,1.3867530051885257,4.897987730315744e-10,7.803847503866695e-08,True,1.334235706737904
SLC22A3,1.5433719636079841,4.933776946038413e-10,7.803847503866695e-08,True,1.5443330374497635
TP63,2.690329790259938,4.888978606281687e-10,7.803847503866695e-08,True,3.3260086607223776
MMRN1,1.5828508237853134,5.644293137380741e-10,8.858477430962053e-08,True,1.3240465816844178
DBNDD1,-1.9103090253207284,5.778776046309851e-10,8.999776910276094e-08,True,3.3930317118854183
EPCAM,-2.3140316163322128,5.848410006494611e-10,9.038695342861825e-08,True,4.4510794636326985
ADAMTS5,1.244895320423455,5.996499401264217e-10,9.197358096817828e-08,True,2.2271305751413504
C7orf63,1.2292599848482508,6.0679786875676e-10,9.237014775074709e-08,True,3.1471180709154383
LIFR,1.6899727485558658,6.185971952359148e-10,9.34635732443756e-08,True,3.1984945713092596
KIF4A,-1.3091267276349545,6.593674525051599e-10,9.888558106236643e-08,True,1.5887109361565661
